usage_id,customer_id,product_module,usage_date,active_users,errors,minutes_used
1853,55,Dashboard,2025-04-28,40,4,100
1854,1,Alerts,2025-06-24,29,2,201
1855,79,Alerts,2025-03-31,32,0,50
1856,46,Reporting,2025-07-08,38,4,263
1857,31,Dashboard,2025-03-27,28,2,162
1858,74,Dashboard,2025-06-15,5,3,83
1859,54,Dashboard,2025-04-05,11,5,104
1860,24,Analytics,2025-06-14,2,2,158
1861,86,Alerts,2025-06-16,36,2,17
1862,86,Dashboard,2025-06-13,29,1,145
1863,11,UserManagement,2025-03-08,36,0,119
1864,68,Analytics,2025-03-28,42,1,98
1865,47,UserManagement,2025-06-15,4,2,224
1866,9,UserManagement,2025-02-16,23,5,61
1867,68,Reporting,2025-05-20,31,4,65
1868,70,Analytics,2025-07-26,46,0,283
1869,65,UserManagement,2025-05-13,10,5,36
1870,65,Analytics,2025-06-20,5,4,28
1871,71,Dashboard,2025-06-16,44,4,108
1872,3,Reporting,2025-04-22,23,0,166
1873,50,Alerts,2025-02-06,5,0,205
1874,61,UserManagement,2025-02-26,47,3,279
1875,6,Reporting,2025-06-13,18,4,230
1876,82,Reporting,2025-07-14,37,3,60
1877,50,Reporting,2025-06-25,17,1,205
1878,48,Reporting,2025-07-13,47,0,120
1879,33,Dashboard,2025-04-13,2,1,35
1880,96,Analytics,2025-05-30,46,4,253
1881,3,Alerts,2025-04-06,39,5,16
1882,46,Alerts,2025-02-16,32,2,86
1883,9,Analytics,2025-04-19,28,4,289
1884,45,Alerts,2025-07-06,46,1,214
1885,31,Reporting,2025-03-19,49,2,239
1886,94,Dashboard,2025-06-26,9,0,96
1887,85,Reporting,2025-07-28,26,0,38
1888,81,Reporting,2025-02-27,14,2,87
1889,14,Dashboard,2025-07-06,43,1,27
1890,99,UserManagement,2025-04-26,29,3,26
1891,75,Alerts,2025-04-24,20,2,181
1892,95,Dashboard,2025-07-26,35,0,131
1893,97,Analytics,2025-07-03,45,2,210
1894,43,Analytics,2025-07-28,44,2,222
1895,18,Analytics,2025-02-17,20,3,79
1896,6,UserManagement,2025-07-20,22,0,45
1897,46,Dashboard,2025-06-28,15,2,194
1898,70,UserManagement,2025-05-29,37,2,110
1899,44,Analytics,2025-07-10,33,1,219
1900,83,Reporting,2025-05-24,27,0,288
1901,23,Reporting,2025-06-25,10,1,25
1902,100,UserManagement,2025-02-21,50,5,15
1903,88,Analytics,2025-02-28,35,1,183
1904,60,Analytics,2025-07-28,44,2,248
1905,90,Analytics,2025-07-29,38,4,253
1906,62,Analytics,2025-07-04,21,1,170
1907,81,Dashboard,2025-03-15,1,3,25
1908,24,UserManagement,2025-05-06,40,3,40
1909,18,UserManagement,2025-07-10,4,5,59
1910,9,Dashboard,2025-06-10,46,4,263
1911,92,Reporting,2025-06-26,49,0,134
1912,100,UserManagement,2025-03-31,23,1,79
1913,59,Alerts,2025-03-09,38,3,180
1914,5,UserManagement,2025-04-09,8,3,298
1915,38,UserManagement,2025-06-20,50,2,16
1916,26,Reporting,2025-05-14,5,0,23
1917,6,Dashboard,2025-05-08,40,0,246
1918,26,Reporting,2025-03-31,5,4,120
1919,6,Reporting,2025-06-22,34,2,246
1920,41,Dashboard,2025-05-30,27,1,55
1921,40,Alerts,2025-07-17,47,5,107
1922,66,Dashboard,2025-03-14,11,5,27
1923,51,Reporting,2025-02-04,47,0,241
1924,70,Dashboard,2025-05-24,13,2,97
1925,61,UserManagement,2025-02-21,16,0,92
1926,33,UserManagement,2025-03-14,39,0,57
1927,5,Alerts,2025-06-30,50,2,65
1928,97,Alerts,2025-07-26,49,1,114
1929,83,Dashboard,2025-07-20,12,3,286
1930,25,Dashboard,2025-07-05,12,3,204
1931,37,Dashboard,2025-03-14,2,4,299
1932,46,Analytics,2025-05-17,42,4,31
1933,100,Reporting,2025-07-05,32,0,270
1934,7,Reporting,2025-03-23,47,5,251
1935,84,Alerts,2025-04-16,8,4,48
1936,43,UserManagement,2025-06-25,22,4,209
1937,35,UserManagement,2025-07-31,6,3,263
1938,16,UserManagement,2025-06-04,7,4,82
1939,48,UserManagement,2025-07-25,26,0,105
1940,56,Reporting,2025-06-03,37,4,71
1941,52,Analytics,2025-04-13,45,5,22
1942,96,UserManagement,2025-04-24,44,1,139
1943,57,Alerts,2025-06-24,25,3,171
1944,50,Dashboard,2025-05-02,27,0,153
1945,44,Dashboard,2025-02-14,25,2,218
1946,24,Alerts,2025-05-19,45,2,67
1947,64,Alerts,2025-06-04,31,1,263
1948,89,Alerts,2025-02-06,9,1,66
1949,64,Analytics,2025-04-24,22,4,95
1950,48,Dashboard,2025-02-06,12,4,290
1951,67,Analytics,2025-07-03,7,4,45
1952,35,UserManagement,2025-03-28,20,2,252
1953,11,Dashboard,2025-06-18,23,3,13
1954,94,Alerts,2025-07-03,12,1,242
1955,55,Analytics,2025-06-04,46,1,141
1956,11,Reporting,2025-07-05,28,2,166
1957,56,Dashboard,2025-05-20,17,4,135
1958,78,Alerts,2025-05-01,32,3,218
1959,24,Alerts,2025-07-12,6,3,37
1960,70,UserManagement,2025-02-24,12,0,84
1961,38,Analytics,2025-05-07,17,2,125
1962,42,UserManagement,2025-07-01,26,4,164
1963,14,Reporting,2025-04-30,13,4,160
1964,11,Reporting,2025-07-10,15,3,77
1965,42,UserManagement,2025-07-20,23,3,104
1966,85,Dashboard,2025-02-27,42,4,194
1967,38,Dashboard,2025-06-23,41,3,83
1968,40,UserManagement,2025-06-16,6,2,57
1969,58,UserManagement,2025-04-13,22,2,213
1970,78,Dashboard,2025-03-18,29,1,17
1971,92,Analytics,2025-05-07,49,1,83
1972,55,UserManagement,2025-02-28,7,3,185
1973,22,Alerts,2025-06-15,34,5,102
1974,89,Analytics,2025-02-08,17,2,119
1975,57,UserManagement,2025-04-14,2,4,148
1976,45,Alerts,2025-06-23,39,2,52
1977,58,Alerts,2025-02-11,4,5,82
1978,6,UserManagement,2025-02-06,36,5,18
1979,94,UserManagement,2025-05-15,4,2,149
1980,46,UserManagement,2025-02-22,44,4,166
1981,79,Alerts,2025-05-19,24,5,238
1982,56,Reporting,2025-05-03,7,2,252
1983,36,UserManagement,2025-07-05,11,5,102
1984,82,UserManagement,2025-05-23,1,4,202
1985,8,Analytics,2025-03-26,34,3,21
1986,10,UserManagement,2025-02-12,1,2,116
1987,86,Analytics,2025-04-28,1,2,103
1988,82,Analytics,2025-05-25,21,5,225
1989,52,Reporting,2025-07-12,25,4,190
1990,47,UserManagement,2025-07-31,20,2,171
1991,66,Reporting,2025-06-23,2,1,58
1992,96,Alerts,2025-02-14,37,4,125
1993,87,Reporting,2025-06-24,37,1,76
1994,21,Dashboard,2025-05-11,24,2,250
1995,4,Dashboard,2025-06-24,5,4,219
1996,19,Dashboard,2025-04-23,12,0,50
1997,78,Analytics,2025-04-08,13,0,248
1998,87,Dashboard,2025-03-31,41,5,163
1999,57,Reporting,2025-07-14,40,3,295
2000,5,UserManagement,2025-07-03,32,2,22
2001,17,Analytics,2025-03-06,12,0,78
2002,9,Analytics,2025-04-13,35,1,148
2003,31,Dashboard,2025-05-21,14,0,186
2004,100,Alerts,2025-06-24,23,0,193
2005,83,Alerts,2025-07-08,7,0,286
2006,47,UserManagement,2025-05-10,44,1,189
2007,47,Reporting,2025-06-29,10,2,67
2008,50,Dashboard,2025-06-15,39,2,205
2009,73,Reporting,2025-04-24,24,5,28
2010,5,Alerts,2025-05-02,37,1,77
2011,78,Alerts,2025-05-11,12,4,64
2012,20,Dashboard,2025-03-27,29,5,64
2013,87,Alerts,2025-04-14,46,1,66
2014,58,Alerts,2025-03-30,50,0,173
2015,48,UserManagement,2025-02-04,12,1,284
2016,48,UserManagement,2025-04-17,33,1,56
2017,57,Alerts,2025-02-27,10,5,97
2018,98,Dashboard,2025-02-19,29,0,230
2019,10,Dashboard,2025-05-07,2,2,286
2020,74,Alerts,2025-06-26,40,2,217
2021,18,Alerts,2025-02-14,3,0,156
2022,68,Analytics,2025-05-30,35,1,284
2023,47,UserManagement,2025-04-24,8,0,221
2024,51,UserManagement,2025-04-15,20,2,140
2025,41,Dashboard,2025-03-13,19,2,255
2026,84,Reporting,2025-03-26,7,3,294
2027,36,Reporting,2025-03-16,23,0,229
2028,32,Alerts,2025-03-17,44,4,273
2029,15,Alerts,2025-03-27,12,1,225
2030,4,Analytics,2025-03-17,38,5,74
2031,95,Analytics,2025-03-16,34,5,119
2032,24,Dashboard,2025-06-03,11,3,247
2033,64,Reporting,2025-04-24,7,4,204
2034,67,Analytics,2025-07-10,32,5,40
2035,50,Reporting,2025-03-05,13,1,14
2036,72,Analytics,2025-04-15,39,5,266
2037,16,UserManagement,2025-03-19,10,0,279
2038,34,Alerts,2025-03-06,40,2,147
2039,100,Analytics,2025-02-04,22,2,169
2040,34,Analytics,2025-06-05,30,2,243
2041,91,Dashboard,2025-02-02,43,4,142
2042,58,UserManagement,2025-07-09,36,4,22
2043,28,Alerts,2025-06-01,25,4,271
2044,79,UserManagement,2025-04-30,29,3,128
2045,37,Alerts,2025-07-31,8,3,234
2046,89,UserManagement,2025-06-09,43,4,295
2047,63,UserManagement,2025-07-27,36,4,55
2048,26,Dashboard,2025-04-30,5,5,299
2049,16,Reporting,2025-03-11,22,3,66
2050,18,UserManagement,2025-04-01,16,1,26
2051,10,Alerts,2025-06-27,24,3,261
2052,58,Alerts,2025-07-03,10,5,159
2053,23,Dashboard,2025-07-16,16,1,300
2054,92,Reporting,2025-05-03,32,3,76
2055,57,Alerts,2025-04-30,13,3,53
2056,12,Dashboard,2025-06-26,26,5,233
2057,88,Alerts,2025-05-17,3,3,163
2058,41,Analytics,2025-04-05,23,5,32
2059,86,UserManagement,2025-06-25,4,2,35
2060,45,Reporting,2025-03-12,31,5,216
2061,91,UserManagement,2025-04-15,43,3,280
2062,9,UserManagement,2025-05-30,46,1,113
2063,71,Analytics,2025-06-08,49,5,211
2064,70,Reporting,2025-06-04,38,0,75
2065,38,UserManagement,2025-07-17,7,1,111
2066,39,Dashboard,2025-06-26,34,2,176
2067,21,Alerts,2025-07-01,6,4,127
2068,92,Alerts,2025-02-03,43,5,152
2069,91,Dashboard,2025-06-25,42,5,286
2070,90,Alerts,2025-04-26,21,1,147
2071,82,Analytics,2025-07-25,34,2,271
2072,23,Dashboard,2025-02-03,37,2,233
2073,47,Analytics,2025-04-14,37,1,148
2074,66,Reporting,2025-04-27,45,0,239
2075,29,Alerts,2025-07-18,35,4,30
2076,16,Analytics,2025-02-02,34,1,268
2077,26,Alerts,2025-07-04,26,1,90
2078,18,Reporting,2025-02-12,49,5,70
2079,31,UserManagement,2025-03-05,35,4,124
2080,64,Alerts,2025-07-13,42,0,280
2081,4,Reporting,2025-03-31,13,5,220
2082,47,Dashboard,2025-03-01,19,1,173
2083,71,Alerts,2025-06-21,21,1,150
2084,74,Dashboard,2025-07-24,9,0,231
2085,48,Reporting,2025-06-24,29,1,105
2086,60,Dashboard,2025-04-29,49,1,85
2087,71,Analytics,2025-06-25,13,4,14
2088,17,UserManagement,2025-07-11,19,1,96
2089,79,Dashboard,2025-05-30,41,5,43
2090,12,Analytics,2025-07-12,28,0,95
2091,9,UserManagement,2025-07-28,26,5,112
2092,40,Reporting,2025-03-08,28,2,261
2093,51,Reporting,2025-04-16,25,4,85
2094,92,Alerts,2025-06-23,6,0,17
2095,93,Analytics,2025-06-15,32,0,193
2096,62,UserManagement,2025-04-02,2,3,178
2097,68,Alerts,2025-06-26,32,5,10
2098,53,Alerts,2025-03-18,7,0,116
2099,99,Reporting,2025-02-03,21,0,121
2100,53,Dashboard,2025-05-16,36,4,11
2101,74,UserManagement,2025-04-02,31,1,41
2102,10,Reporting,2025-04-17,40,3,20
2103,17,Reporting,2025-05-06,25,2,19
2104,41,Dashboard,2025-04-09,20,3,290
2105,83,Analytics,2025-02-16,32,1,275
2106,10,Analytics,2025-02-04,50,1,202
2107,58,UserManagement,2025-07-28,19,5,137
2108,60,Dashboard,2025-05-19,50,4,159
2109,88,Dashboard,2025-07-03,44,3,216
2110,67,Alerts,2025-06-22,45,2,242
2111,45,Dashboard,2025-07-16,4,0,132
2112,17,UserManagement,2025-02-17,34,4,66
2113,100,Dashboard,2025-07-23,3,1,12
2114,71,Alerts,2025-02-27,13,3,11
2115,82,Analytics,2025-06-17,6,3,274
2116,76,Dashboard,2025-03-25,20,4,276
2117,24,Dashboard,2025-06-20,38,5,300
2118,99,UserManagement,2025-07-29,48,0,56
2119,17,Alerts,2025-04-21,37,5,72
2120,56,Dashboard,2025-04-14,35,3,139
2121,65,UserManagement,2025-02-07,12,1,70
2122,8,Alerts,2025-04-06,42,1,217
2123,16,Reporting,2025-03-12,21,2,11
2124,67,Alerts,2025-05-26,48,3,21
2125,20,Reporting,2025-03-07,4,3,57
2126,39,Reporting,2025-03-25,35,2,206
2127,22,Alerts,2025-05-14,2,2,300
2128,21,Alerts,2025-06-03,4,5,87
2129,42,UserManagement,2025-04-14,20,2,130
2130,91,Alerts,2025-06-21,25,4,81
2131,29,Analytics,2025-05-23,13,5,263
2132,45,Dashboard,2025-07-08,23,2,113
2133,67,Alerts,2025-03-20,35,3,243
2134,37,Reporting,2025-04-26,4,1,282
2135,11,Reporting,2025-06-29,44,3,245
2136,33,Alerts,2025-06-07,28,1,32
2137,26,Dashboard,2025-04-20,48,4,208
2138,82,Dashboard,2025-02-23,33,0,14
2139,71,UserManagement,2025-07-17,34,2,287
2140,36,UserManagement,2025-06-05,12,1,182
2141,17,UserManagement,2025-04-22,33,4,163
2142,81,Dashboard,2025-06-14,24,0,288
2143,39,Reporting,2025-03-10,44,4,52
2144,79,UserManagement,2025-02-27,45,5,290
2145,69,Alerts,2025-07-12,3,5,227
2146,12,UserManagement,2025-02-04,14,3,255
2147,65,Alerts,2025-04-03,7,3,142
2148,83,Alerts,2025-03-31,30,5,208
2149,22,Reporting,2025-05-12,12,4,135
2150,76,Alerts,2025-02-14,15,1,30
2151,75,UserManagement,2025-02-17,46,5,35
2152,20,Reporting,2025-04-19,21,0,21
2153,22,Reporting,2025-04-25,5,3,273
2154,85,Dashboard,2025-06-19,46,0,151
2155,80,Alerts,2025-07-18,14,4,122
2156,93,UserManagement,2025-04-27,32,1,137
2157,78,Alerts,2025-02-16,14,5,232
2158,44,UserManagement,2025-04-14,37,3,70
2159,73,Analytics,2025-06-12,41,0,59
2160,6,Dashboard,2025-05-23,40,5,135
2161,4,Reporting,2025-07-04,1,3,238
2162,11,Dashboard,2025-07-05,3,1,52
2163,6,Analytics,2025-07-12,25,0,59
2164,83,Dashboard,2025-04-30,14,3,277
2165,99,Dashboard,2025-02-27,45,5,53
2166,74,Analytics,2025-05-07,8,1,172
2167,34,Dashboard,2025-07-24,19,1,57
2168,84,Dashboard,2025-05-31,1,3,294
2169,27,Analytics,2025-05-20,16,5,199
2170,99,Analytics,2025-06-20,43,5,142
2171,74,Reporting,2025-03-15,22,1,178
2172,54,UserManagement,2025-07-04,12,4,266
2173,80,UserManagement,2025-07-15,25,5,82
2174,82,Analytics,2025-06-07,15,4,168
2175,4,UserManagement,2025-03-01,24,1,86
2176,64,Alerts,2025-07-29,26,0,19
2177,81,Alerts,2025-05-13,3,2,106
2178,70,Alerts,2025-06-13,10,1,143
2179,38,Reporting,2025-03-12,10,1,16
2180,83,UserManagement,2025-06-10,39,1,45
2181,39,Dashboard,2025-02-18,16,4,195
2182,62,Analytics,2025-07-23,40,4,114
2183,32,UserManagement,2025-05-31,43,4,175
2184,88,Reporting,2025-05-24,17,1,132
2185,52,Dashboard,2025-07-10,28,5,152
2186,39,Analytics,2025-03-08,44,3,221
2187,59,Dashboard,2025-03-09,37,1,220
2188,10,Analytics,2025-07-20,46,0,25
2189,89,Alerts,2025-03-09,41,5,238
2190,8,Analytics,2025-03-30,20,3,174
2191,21,Analytics,2025-07-20,14,2,202
2192,57,Reporting,2025-07-19,42,5,138
2193,54,Reporting,2025-05-12,48,4,155
2194,62,Reporting,2025-07-08,18,0,149
2195,60,UserManagement,2025-05-13,27,5,217
2196,27,Alerts,2025-07-29,45,2,231
2197,44,Alerts,2025-05-01,1,1,236
2198,78,Analytics,2025-05-20,27,4,85
2199,19,Reporting,2025-04-21,27,4,37
2200,41,Alerts,2025-03-25,25,1,58
2201,92,Alerts,2025-06-12,18,1,39
2202,41,Analytics,2025-05-12,13,1,291
2203,94,Analytics,2025-04-22,50,2,80
2204,45,Dashboard,2025-05-01,32,5,146
2205,52,Dashboard,2025-06-28,17,2,18
2206,17,Analytics,2025-02-02,39,5,81
2207,98,Dashboard,2025-02-09,1,1,286
2208,48,Alerts,2025-07-07,41,4,56
2209,66,Analytics,2025-05-08,45,4,269
2210,72,Analytics,2025-04-18,26,1,87
2211,14,Reporting,2025-03-25,3,2,80
2212,41,Alerts,2025-07-06,45,4,123
2213,31,Alerts,2025-03-25,50,2,272
2214,60,UserManagement,2025-06-23,29,2,238
2215,16,UserManagement,2025-07-25,9,3,157
2216,35,Reporting,2025-03-03,43,0,10
2217,58,UserManagement,2025-04-25,45,3,86
2218,32,Dashboard,2025-03-31,15,5,210
2219,19,Analytics,2025-03-03,5,5,82
2220,13,Dashboard,2025-07-22,41,3,27
2221,7,Alerts,2025-05-18,8,5,281
2222,38,UserManagement,2025-06-20,8,5,187
2223,50,Dashboard,2025-06-23,11,3,266
2224,79,Alerts,2025-02-07,32,1,45
2225,54,UserManagement,2025-04-04,5,1,264
2226,32,Analytics,2025-07-11,12,3,144
2227,21,Analytics,2025-02-21,35,2,176
2228,42,UserManagement,2025-07-08,21,1,79
2229,74,Analytics,2025-06-02,11,0,249
2230,93,Reporting,2025-06-06,48,4,126
2231,41,UserManagement,2025-02-07,17,2,193
2232,25,Reporting,2025-02-14,44,2,108
2233,98,UserManagement,2025-06-25,46,2,220
2234,21,Reporting,2025-06-20,45,4,169
2235,64,Analytics,2025-03-25,26,3,91
2236,66,Analytics,2025-03-21,19,4,123
2237,60,Dashboard,2025-02-26,35,5,186
2238,64,Alerts,2025-02-15,19,5,242
2239,40,Reporting,2025-03-20,19,0,18
2240,64,UserManagement,2025-05-05,37,1,14
2241,3,Analytics,2025-04-08,17,3,160
2242,12,Analytics,2025-06-28,7,4,54
2243,51,UserManagement,2025-05-06,49,4,91
2244,65,Alerts,2025-05-18,8,3,58
2245,59,UserManagement,2025-04-30,26,0,296
2246,31,Reporting,2025-02-22,13,1,81
2247,28,Reporting,2025-04-12,6,4,292
2248,75,Dashboard,2025-07-21,36,1,179
2249,46,UserManagement,2025-02-07,32,3,64
2250,7,Analytics,2025-04-23,13,0,291
2251,7,Dashboard,2025-05-31,9,1,69
2252,37,UserManagement,2025-06-08,34,0,224
2253,64,UserManagement,2025-02-25,3,2,45
2254,77,Analytics,2025-02-26,31,1,100
2255,84,Alerts,2025-07-12,31,5,177
2256,87,UserManagement,2025-06-22,7,4,187
2257,61,Dashboard,2025-03-08,8,3,299
2258,37,Analytics,2025-02-21,15,4,19
2259,69,Reporting,2025-03-26,3,3,156
2260,2,Alerts,2025-07-07,25,5,213
2261,14,Analytics,2025-07-28,12,0,68
2262,56,Dashboard,2025-06-25,6,1,26
2263,18,UserManagement,2025-05-13,49,3,41
2264,34,Dashboard,2025-03-13,45,5,247
2265,94,UserManagement,2025-07-09,5,2,98
2266,47,Analytics,2025-03-26,16,1,122
2267,98,Alerts,2025-07-07,28,4,38
2268,52,Analytics,2025-04-06,40,4,145
2269,47,Dashboard,2025-05-12,24,4,228
2270,6,Dashboard,2025-06-18,29,1,219
2271,52,Reporting,2025-05-17,48,1,22
2272,7,Reporting,2025-06-20,10,1,37
2273,73,UserManagement,2025-07-14,29,0,53
2274,72,Dashboard,2025-05-21,39,5,75
2275,25,Reporting,2025-03-06,50,0,297
2276,47,Reporting,2025-04-29,3,1,134
2277,71,Analytics,2025-05-02,43,2,277
2278,37,UserManagement,2025-07-09,33,3,83
2279,10,Alerts,2025-07-13,50,5,244
2280,50,Analytics,2025-06-16,13,5,54
2281,65,UserManagement,2025-04-05,50,0,25
2282,58,UserManagement,2025-05-26,14,4,55
2283,98,Analytics,2025-04-01,47,1,99
2284,71,Reporting,2025-05-27,21,1,112
2285,36,Reporting,2025-04-09,3,0,75
2286,80,Alerts,2025-02-15,37,0,300
2287,88,Alerts,2025-06-26,1,2,228
2288,79,UserManagement,2025-06-30,10,4,45
2289,16,Alerts,2025-03-08,22,3,189
2290,17,Analytics,2025-03-29,17,4,55
2291,13,Alerts,2025-07-21,12,5,74
2292,51,Dashboard,2025-04-29,23,3,25
2293,48,UserManagement,2025-05-19,30,4,145
2294,44,Dashboard,2025-04-20,13,4,282
2295,72,UserManagement,2025-04-18,42,4,201
2296,47,UserManagement,2025-02-23,4,4,15
2297,97,Analytics,2025-02-07,26,3,264
2298,19,Reporting,2025-06-28,25,2,229
2299,26,Alerts,2025-04-10,10,5,232
2300,78,Dashboard,2025-04-29,19,1,176
2301,66,Alerts,2025-03-22,33,5,124
2302,52,UserManagement,2025-02-22,5,5,142
2303,65,Dashboard,2025-05-12,15,5,169
2304,6,Dashboard,2025-04-27,12,5,205
2305,6,UserManagement,2025-07-10,41,2,33
2306,5,Alerts,2025-02-07,13,5,166
2307,18,Dashboard,2025-04-17,22,4,100
2308,92,Alerts,2025-03-24,43,2,83
2309,43,Dashboard,2025-04-07,47,1,235
2310,61,Reporting,2025-05-25,29,1,224
2311,67,Analytics,2025-02-07,2,5,122
2312,59,UserManagement,2025-07-21,29,4,163
2313,20,Analytics,2025-02-23,5,3,206
2314,78,Alerts,2025-02-17,16,0,22
2315,66,Analytics,2025-07-17,39,0,64
2316,18,Analytics,2025-05-30,34,1,55
2317,42,Analytics,2025-02-02,19,0,180
2318,79,Analytics,2025-03-10,36,2,131
2319,41,UserManagement,2025-07-29,11,2,13
2320,21,Reporting,2025-06-22,10,1,197
2321,51,Reporting,2025-07-05,36,3,265
2322,79,Analytics,2025-05-18,21,5,114
2323,95,Reporting,2025-04-26,4,0,168
2324,39,Reporting,2025-06-21,8,4,261
2325,76,UserManagement,2025-03-08,44,4,86
2326,44,Analytics,2025-04-20,5,2,142
2327,65,Alerts,2025-07-13,27,0,130
2328,66,Analytics,2025-06-04,34,3,189
2329,69,Reporting,2025-04-23,35,0,295
2330,63,Alerts,2025-04-04,2,2,225
2331,91,Reporting,2025-02-10,40,1,52
2332,73,Reporting,2025-07-08,47,1,261
2333,39,Dashboard,2025-05-03,11,5,219
2334,61,Dashboard,2025-04-03,47,4,283
2335,3,Dashboard,2025-04-03,21,0,96
2336,48,Reporting,2025-02-17,24,0,93
2337,43,Analytics,2025-03-17,3,1,172
2338,87,Analytics,2025-04-03,10,5,61
2339,15,Reporting,2025-07-04,7,4,74
2340,54,Dashboard,2025-07-10,44,1,244
2341,75,Reporting,2025-06-15,15,5,103
2342,40,Analytics,2025-07-04,1,4,211
2343,93,Analytics,2025-04-21,25,5,241
2344,89,UserManagement,2025-04-12,1,2,11
2345,81,Analytics,2025-06-10,37,5,270
2346,4,UserManagement,2025-04-20,4,0,210
2347,77,Reporting,2025-05-08,25,0,224
2348,61,Analytics,2025-07-15,50,2,208
2349,34,UserManagement,2025-05-11,37,1,189
2350,84,Analytics,2025-05-05,8,3,214
2351,100,UserManagement,2025-02-27,15,2,88
2352,75,Analytics,2025-03-29,49,5,76
2353,74,Analytics,2025-06-07,41,5,151
2354,30,Alerts,2025-02-02,3,4,49
2355,93,Reporting,2025-04-01,37,1,236
2356,7,Reporting,2025-07-02,35,0,219
2357,75,Analytics,2025-05-21,5,4,289
2358,62,UserManagement,2025-04-06,2,1,236
2359,22,Dashboard,2025-07-22,42,0,271
2360,68,UserManagement,2025-03-14,31,4,148
2361,81,Analytics,2025-06-22,37,3,160
2362,93,Reporting,2025-04-02,42,3,252
2363,80,UserManagement,2025-06-24,25,0,249
2364,100,Alerts,2025-02-18,19,1,51
2365,49,Analytics,2025-06-07,44,5,91
2366,19,UserManagement,2025-05-11,40,4,40
2367,88,UserManagement,2025-03-08,25,3,116
2368,32,Alerts,2025-07-23,29,0,195
2369,5,Dashboard,2025-02-28,48,4,17
2370,74,Dashboard,2025-04-25,16,0,28
2371,90,UserManagement,2025-07-16,44,1,221
2372,15,Analytics,2025-04-30,32,3,65
2373,25,Alerts,2025-04-12,40,0,271
2374,3,Dashboard,2025-04-01,17,5,165
2375,57,UserManagement,2025-06-07,23,1,266
2376,41,Analytics,2025-07-18,41,5,299
2377,54,Dashboard,2025-06-07,30,1,257
2378,20,Reporting,2025-07-26,31,0,164
2379,53,UserManagement,2025-02-06,10,1,84
2380,89,Alerts,2025-04-14,30,1,74
2381,27,Analytics,2025-05-23,35,0,130
2382,53,UserManagement,2025-05-28,24,5,170
2383,65,Dashboard,2025-02-19,15,5,149
2384,100,UserManagement,2025-06-16,10,3,117
2385,79,UserManagement,2025-07-10,19,3,167
2386,61,Dashboard,2025-06-25,41,3,37
2387,95,Reporting,2025-07-14,47,5,167
2388,94,Analytics,2025-05-22,12,1,224
2389,8,Dashboard,2025-04-19,25,0,203
2390,91,UserManagement,2025-07-11,17,0,290
2391,18,UserManagement,2025-05-16,11,4,88
2392,67,Alerts,2025-04-07,24,5,66
2393,27,UserManagement,2025-04-15,48,5,87
2394,72,Dashboard,2025-03-19,2,0,54
2395,42,Alerts,2025-06-07,28,0,182
2396,85,UserManagement,2025-02-10,20,0,231
2397,62,Dashboard,2025-05-26,10,3,139
2398,68,Analytics,2025-06-14,3,3,192
2399,49,Analytics,2025-07-18,30,0,93
2400,41,UserManagement,2025-07-08,27,1,192
2401,23,Analytics,2025-04-13,46,1,141
2402,59,UserManagement,2025-05-05,35,0,98
2403,69,Alerts,2025-05-16,15,0,18
2404,44,Analytics,2025-06-19,26,4,214
2405,70,Alerts,2025-06-11,9,5,151
2406,46,Alerts,2025-05-03,41,0,154
2407,87,Alerts,2025-04-15,23,3,55
2408,99,Reporting,2025-03-30,14,1,73
2409,93,Dashboard,2025-04-01,26,5,61
2410,88,UserManagement,2025-03-16,27,2,262
2411,83,Alerts,2025-02-05,27,5,110
2412,89,UserManagement,2025-06-20,30,5,289
2413,34,Alerts,2025-02-03,47,4,291
2414,79,Dashboard,2025-04-11,29,3,51
2415,62,Analytics,2025-05-02,29,1,281
2416,25,UserManagement,2025-02-04,25,1,85
2417,32,Reporting,2025-03-07,30,4,247
2418,36,UserManagement,2025-04-23,24,5,137
2419,72,Dashboard,2025-07-29,22,5,11
2420,39,Alerts,2025-03-10,21,1,229
2421,29,UserManagement,2025-03-01,43,0,129
2422,39,Dashboard,2025-06-11,26,2,167
2423,99,Alerts,2025-07-12,9,4,125
2424,37,Analytics,2025-02-11,47,1,182
2425,91,Dashboard,2025-03-05,34,3,157
2426,27,Reporting,2025-02-24,14,3,266
2427,89,UserManagement,2025-06-24,16,2,267
2428,91,Dashboard,2025-05-10,14,1,101
2429,63,Alerts,2025-02-11,46,4,43
2430,41,Alerts,2025-05-11,13,0,280
2431,62,Reporting,2025-07-28,37,5,274
2432,45,UserManagement,2025-06-23,13,1,151
2433,72,Alerts,2025-04-05,47,3,224
2434,93,Alerts,2025-06-24,43,5,284
2435,36,Alerts,2025-03-26,40,5,21
2436,37,Dashboard,2025-05-11,24,2,217
2437,16,Dashboard,2025-07-02,30,4,217
2438,74,UserManagement,2025-02-09,36,0,142
2439,87,Reporting,2025-04-18,49,1,19
2440,70,UserManagement,2025-05-25,27,2,187
